"election_id","electoral_district_id","type","partisan","primary_party","electorate_specifications","special","office","filing_closed_date","number_elected","number_voting_for","ballot_id","ballot_placement","id"
"30000","60121","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","188","18","20952"
"30000","60081","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","50","18","20953"
"30000","60290","","NO","","","no","Member School Board","1900-01-01","1","1","260","28","20954"
"30000","60232","","NO","","","no","Member School Board","1900-01-01","1","1","73","28","20955"
"30000","60104","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","56","18","20956"
"30000","60282","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","251","10","20957"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","210","8","20958"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","213","8","20959"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","216","8","20960"
"30000","60263","","NO","","","no","Member School Board","1900-01-01","1","1","34","28","20961"
"30000","60216","","NO","","","no","Member School Board","1900-01-01","1","1","19","28","20962"
"30000","60310","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","167","12","20963"
"30000","60211","","NO","","","no","Member School Board","1900-01-01","1","1","111","28","20964"
"30000","60021","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","191","18","20965"
"30000","60035","","NO","","","no","Member School Board","1900-01-01","1","1","169","28","20966"
"30000","60225","","NO","","","no","Member School Board","1900-01-01","3","3","79","25","20967"
"30000","60115","","NO","","","no","Member House of Delegates","1900-01-01","1","1","148","8","20968"
"30000","60028","","NO","","","no","Member School Board","1900-01-01","1","1","190","28","20969"
"30000","60310","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","236","10","20970"
"30000","60144","","NO","","","no","Member School Board","1900-01-01","1","1","30","28","20971"
"30000","60225","","NO","","","no","Member Board of Supervisors At Large","1900-01-01","3","3","79","17","20972"
"30000","60149","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","118","18","20973"
"30000","60148","","NO","","","no","Member School Board - Special","1900-01-01","1","1","152","25","20974"
"30000","60303","","NO","","","no","Member School Board At Large","1900-01-01","2","2","73","26","20975"
"30000","60214","","NO","","","no","Mayor - Brodnax","1900-01-01","1","1","347","29","20976"
"30000","60286","","NO","","","no","Member House of Delegates","1900-01-01","1","1","276","8","20977"
"30000","60286","","NO","","","no","Member House of Delegates","1900-01-01","1","1","305","8","20978"
"30000","60313","","NO","","","no","Member House of Delegates","1900-01-01","1","1","93","8","20979"
"30000","60150","","NO","","","no","Member House of Delegates","1900-01-01","1","1","408","8","20980"
"30000","60012","","NO","","","no","Member School Board","1900-01-01","1","1","83","28","20981"
"30000","60287","","NO","","","no","Member School Board","1900-01-01","1","1","89","28","20982"
"30000","60208","","NO","","","no","Sheriff","1900-01-01","1","1","42","11","20983"
"30000","60190","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","9","10","20984"
"30000","60106","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","247","18","20985"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","20","4","20986"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","23","4","20987"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","26","4","20988"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","49","4","20989"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","52","4","20990"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","55","4","20991"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","58","4","20992"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","78","4","20993"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","81","4","20994"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","84","4","20995"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","87","4","20996"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","110","4","20997"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","113","4","20998"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","116","4","20999"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","119","4","21000"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","139","4","21001"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","142","4","21002"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","145","4","21003"
"30000","60165","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","333","12","21004"
"30000","60228","","NO","","","no","Member House of Delegates","1900-01-01","1","1","229","8","21005"
"30000","60228","","NO","","","no","Member House of Delegates","1900-01-01","1","1","261","8","21006"
"30000","60285","","NO","","","no","Member House of Delegates","1900-01-01","1","1","78","8","21007"
"30000","60238","","NO","","","no","Sheriff","1900-01-01","1","1","61","11","21008"
"30000","60272","","NO","","","no","Member School Board","1900-01-01","1","1","30","28","21009"
"30000","60200","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","123","12","21010"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","176","8","21011"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","179","8","21012"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","208","8","21013"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","211","8","21014"
"30000","60155","","NO","","","no","Member Board of Supervisors ","1900-01-01","1","1","109","18","21015"
"30000","60288","","NO","","","no","Member School Board","1900-01-01","1","1","124","28","21016"
"30000","60216","","NO","","","no","Member School Board","1900-01-01","1","1","21","28","21017"
"30000","60310","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","63","12","21018"
"30000","60179","","NO","","","no","Member School Board","1900-01-01","1","1","91","28","21019"
"30000","60265","","NO","","","no","Treasurer","1900-01-01","1","1","68","13","21020"
"30000","60008","","NO","","","no","Member House of Delegates","1900-01-01","1","1","323","8","21021"
"30000","60035","","NO","","","no","Member School Board","1900-01-01","1","1","71","28","21022"
"30000","60035","","NO","","","no","Member School Board","1900-01-01","1","1","170","28","21023"
"30000","60192","","NO","","","no","Member House of Delegates","1900-01-01","1","1","56","8","21024"
"30000","60190","","NO","","","no","Sheriff","1900-01-01","1","1","9","11","21025"
"30000","60011","","NO","","","no","Member School Board","1900-01-01","1","1","76","28","21026"
"30000","60310","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","167","10","21027"
"30000","60134","","NO","","","no","Member House of Delegates","1900-01-01","1","1","5","8","21028"
"30000","60134","","NO","","","no","Member House of Delegates","1900-01-01","1","1","310","8","21029"
"30000","60321","","NO","","","no","Member School Board","1900-01-01","1","1","110","28","21030"
"30000","60044","","NO","","","no","Member School Board","1900-01-01","1","1","150","28","21031"
"30000","60019","","NO","","","no","Member School Board","1900-01-01","1","1","134","28","21032"
"30000","60133","","NO","","","no","Member House of Delegates","1900-01-01","1","1","410","8","21033"
"30000","60219","","NO","","","no","Member House of Delegates","1900-01-01","1","1","197","8","21034"
"30000","60083","","NO","","","no","Member House of Delegates","1900-01-01","1","1","74","8","21035"
"30000","60291","","NO","","","no","Member House of Delegates","1900-01-01","1","1","401","8","21036"
"30000","60180","","NO","","","no","Member School Board","1900-01-01","1","1","46","28","21037"
"30000","60061","","NO","","","no","Treasurer","1900-01-01","1","1","387","13","21038"
"30000","60010","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","165","18","21039"
"30000","60010","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","226","18","21040"
"30000","60313","","NO","","","no","Member House of Delegates","1900-01-01","1","1","188","8","21041"
"30000","60169","","NO","","","no","Member School Board","1900-01-01","1","1","43","28","21042"
"30000","60012","","NO","","","no","Member School Board","1900-01-01","1","1","82","28","21043"
"30000","60281","","NO","","","no","Member School Board","1900-01-01","1","1","94","28","21044"
"30000","60327","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","72","18","21045"
"30000","60318","","NO","","","no","Member House of Delegates","1900-01-01","1","1","126","8","21046"
"30000","60318","","NO","","","no","Member House of Delegates","1900-01-01","1","1","129","8","21047"
"30000","60190","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","7","10","21048"
"30000","60190","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","10","10","21049"
"30000","60229","","NO","","","no","Member Town Council - Blacksburg","1900-01-01","3","3","19","30","21050"
"30000","60009","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","112","18","21051"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","2","4","21052"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","5","4","21053"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","25","4","21054"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","28","4","21055"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","31","4","21056"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","34","4","21057"
"30000","60129","","NO","","","no","Governor","1900-01-01","1","1","57","4","21058"
"30000","60151","","NO","","","no","Clerk of Court","1900-01-01","1","1","224","9","21059"
"30000","60185","","NO","","","no","Member School Board","1900-01-01","1","1","187","28","21060"
"30000","60285","","NO","","","no","Member House of Delegates","1900-01-01","1","1","368","8","21061"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","214","8","21062"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","217","8","21063"
"30000","60023","","NO","","","no","Sheriff","1900-01-01","1","1","135","11","21064"
"30000","60252","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","95","18","21065"
"30000","60216","","NO","","","no","Member School Board","1900-01-01","1","1","18","28","21066"
"30000","60310","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","237","12","21067"
"30000","60120","","NO","","","no","Member School Board","1900-01-01","1","1","166","28","21068"
"30000","60120","","NO","","","no","Member School Board","1900-01-01","1","1","256","28","21069"
"30000","60008","","NO","","","no","Member House of Delegates","1900-01-01","1","1","326","8","21070"
"30000","60076","","NO","","","no","Member House of Delegates","1900-01-01","1","1","48","8","21071"
"30000","60063","","NO","","","no","Member Town Council - Broadway","1900-01-01","3","3","54","30","21072"
"30000","60063","","NO","","","no","Member Town Council - Broadway","1900-01-01","3","3","57","30","21073"
"30000","60239","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","4","18","21074"
"30000","60115","","NO","","","no","Member House of Delegates","1900-01-01","1","1","149","8","21075"
"30000","60192","","NO","","","no","Member House of Delegates","1900-01-01","1","1","343","8","21076"
"30000","60238","","NO","","","no","Treasurer","1900-01-01","1","1","77","13","21077"
"30000","60310","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","62","10","21078"
"30000","60310","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","65","10","21079"
"30000","60144","","NO","","","no","Member School Board","1900-01-01","1","1","31","28","21080"
"30000","60031","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","12","18","21081"
"30000","60031","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","15","18","21082"
"30000","60330","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","190","30","21083"
"30000","60307","","NO","","","no","Member School Board","1900-01-01","1","1","113","28","21084"
