"start_house_number","end_house_number","odd_even_both","start_apartment_number","end_apartment_number","non_house_address_address_direction","non_house_address_street_name","non_house_address_house_number_prefix","non_house_address_city","non_house_address_street_suffix","non_house_address_state","non_house_address_street_direction","non_house_address_house_number_suffix","non_house_address_zip","non_house_address_apartment","non_house_address_house_number","precinct_id","precinct_split_id","id"
"1","945","Both","","","N","5TH","","BIG STONE GAP","ST","VA","E","","24219","","","90089","100091","2001429"
"1","949","Both","","","","DINGUS HOLLOW","","Castlewood","RD","VA","","","24224","","","90087","100095","2001430"
"1","9499","Both","","","","BLUE GRASS","","CERES","TRL","VA","W","","24318","","","90063","100154","2001431"
"1","95","Both","","","","3RD","","Cleveland","ST","VA","","","24225","","","90090","100100","2001432"
"1","95","Both","","","","FAWN","","NARROWS","LN","VA","","","24124","","","90039","100171","2001433"
"1","95","Both","","","","MEADES TRAILER","","Castlewood","CT","VA","","","24224","","","90087","100095","2001434"
"1","95","Both","","","","SUNSET","","BLAND","LN","VA","S","","24315","","","90119","100063","2001435"
"1","96","Both","","","","JESSEE","","Lebanon","CT","VA","","","24266","","","90059","100034","2001436"
"1","96","Both","","","","Shadowood","","Bastian","Ln","VA","","","24314","","","90105","100013","2001437"
"1","96","Both","","","","SUNSET","","Cedar Bluff","LN","VA","","","24609","","","90038","100054","2001438"
"1","969","Both","","","","Sugar Bottom","","Bland","DR","VA","","","24315","","","90119","100063","2001439"
"1","97","Both","","","","BUNDY","","Lebanon","DR","VA","","","24266","","","90059","100051","2001440"
"1","97","Both","","","","CEDAR","","Lebanon","DR","VA","","","24266","","","90059","100034","2001441"
"1","97","Both","","","","COX","","Castlewood","ST","VA","","","24224","","","90100","100106","2001442"
"1","97","Both","","","","GENTS FARM","","Honaker","LN","VA","","","24260","","","90136","100105","2001443"
"1","97","Both","","","","MAXFIELD","","Castlewood","LN","VA","","","24224","","","90087","100095","2001444"
"1","97","Both","","","","THOMAS","","Castlewood","ST","VA","","","24224","","","90087","100095","2001445"
"1","97","Both","","","","WARNER","","LEBANON","ST","VA","","","24266","","","90059","100051","2001446"
"1","98","Both","","","","HURRICANE","","Honaker","DR","VA","","","24260","","","90056","100123","2001447"
"1","980","Both","","","","NAT WRIGHT","","Cleveland","TRL","VA","","","24225","","","90140","100114","2001448"
"1","980","Both","","","","STATE PARK","","LEBANON","RD","VA","","","24266","","","90069","100064","2001449"
"1","99","Both","","","","BARBER","","Lebanon","DR","VA","","","24266","","","90104","100066","2001450"
"1","99","Both","","","","HILL TOP","","DANTE","DR","VA","","","24237","","","90094","100002","2001451"
"1","99","Both","","","","MAIN","","PULASKI","ST","VA","W","","24301","","","90018","100072","2001452"
"1","99","Both","","","","Peach","","Bastian","LN","VA","","","24314","","","90105","100013","2001453"
"1","99","Both","","","","Rosebush","","Bastian","Ln","VA","","","24314","","","90039","100171","2001454"
"1","99","Both","","","","Shooters","","Bland","Ln","VA","","","24315","","","90025","100136","2001455"
"1","99","Both","","","SW","5TH","","Pulaski","ST","VA","","","24301","","","90018","100072","2001456"
"1","99","Odd","","","","OLD BRICK CHURCH","","RADFORD","RD","VA","","","24141","","","90137","100071","2001457"
"1","9909","Both","","","","POOR VALLEY","","CERES","RD","VA","","","24318","","","90063","100154","2001458"
"1","992","Both","","","","MCREYNOLDS","","CLEVELAND","LN","VA","","","24225","","","90090","100109","2001459"
"1","999","Both","","","","BERKLEY","","RADFORD","ST","VA","","","24141","","","90029","100115","2001460"
"1","999","Both","","","","ROCK","","RADFORD","RD","VA","E","","24141","","","90137","100071","2001461"
"1","999","Both","","","","WALKER","","RADFORD","ST","VA","","","24141","","","90029","100115","2001462"
"10","101","Both","","","","Buchanan","","Tazewell","ST","VA","","","24651","","","90041","100116","2001463"
"10","103","Both","","","","Morgan","","Big Stone Gap","DR","VA","","","24219","","","90089","100091","2001464"
"10","12","Both","","","","BRANDON","","TAZEWELL","AVE","VA","","","24651","","","90041","100116","2001465"
"10","120","Both","","","","SMYTH","","RADFORD","DR","VA","","","24141","","","90014","100129","2001466"
"10","1200","Both","","","","MOUNTAIN","","RADFORD","DR","VA","","","24141","","","90014","100129","2001467"
"10","1499","Both","","","","FOREST","","RADFORD","AVE","VA","","","24141","","","90014","100129","2001468"
"10","169","Both","","","","Dogwood","","Big Stone Gap","TER","VA","","","24219","","","90089","100091","2001469"
"10","20","Both","","","","WILDERNESS","","RADFORD","DR","VA","","","24141","","","90014","100129","2001470"
"10","2110","Both","","","","PRESTON","","RADFORD","ST","VA","","","24141","","","90014","100129","2001471"
"10","221","Both","","","","CRESTLINE","","PULASKI","DR","VA","","","24301","","","90018","100072","2001472"
"10","23","Both","","","","NORWOOD","","RADFORD","ST","VA","","","24141","","","90137","100071","2001473"
"10","25","Both","","","","East","","Farmville","St","VA","","","23901","","","90054","100031","2001474"
"10","263","Both","","","","MAIN","","PULASKI","ST","VA","E","","24301","","","90139","100101","2001475"
"10","30","Both","","","","CRESTVIEW","","RADFORD","DR","VA","","","24141","","","90029","100115","2001476"
"10","30","Both","","","","Pineview","","Radford","DR","VA","","","24141","","","90029","100115","2001477"
"10","399","Both","","","","FAIRWAY","","RADFORD","DR","VA","","","24141","","","90137","100071","2001478"
"10","40","Both","","","","Round Hill","","Radford","Dr","VA","","","24141","","","90029","100115","2001479"
"10","50","Both","","","","INGLES MOUNTAIN","","RADFORD","DR","VA","","","24141","","","90014","100129","2001480"
"10","50","Both","","","NE","6th","","norton","ST","VA","","","24273","","","90015","100058","2001481"
"10","530","Both","","","","WILLIAMS","","RADFORD","AVE","VA","","","24141","","","90029","100115","2001482"
"10","631","Both","","","","VALLEY","","PULASKI","ST","VA","","","24301","","","90018","100072","2001483"
"10","799","Both","","","","1ST","","RADFORD","ST","VA","","","24141","","","90029","100115","2001484"
"100","100","Both","","","","2nd","","Farmville","ST","VA","W","","23901","","","90096","100015","2001485"
"100","100","Both","","","","Hunters","","Richlands","RDG","VA","","","24641","","","90027","100135","2001486"
"100","100","Both","","","","LIONS CLUB","","DUBLIN","DR","VA","","","24084","","","90004","100057","2001487"
"100","100","Both","","","","Madison","","Farmville","ST","VA","","","23901","","","90096","100015","2001488"
"100","100","Both","1","4","","Marshall","","N Tazewell","ST","VA","","","24630","","","90041","100116","2001489"
"100","100","Even","","","","MACGILL","","PULASKI","PARK","VA","","","24301","","","90139","100101","2001490"
"100","100","Even","","","","STARR","","BLUEFIELD","LN","VA","","","24605","","","90026","100089","2001491"
"100","100","Even","","","","Thorn","","Bluefield","ST","VA","","","24605","","","90026","100089","2001492"
"100","1000","Even","","","","BEAVER CREEK","","Saltville","RD","VA","","","24370","","","90047","100035","2001493"
"100","1010","Both","","","","SANFORD","","RADFORD","ST","VA","","","24141","","","90137","100071","2001494"
"100","102","Both","","","","Clinch","","N Tazewell","Ave","VA","","","24630","","","90041","100116","2001495"
"100","102","Both","","","","Gary","","Tazewell","ST","VA","","","24651","","","90041","100116","2001496"
"100","1039","Both","","","","WORTHY","","SALTVILLE","BLVD","VA","","","24370","","","90047","100127","2001497"
"100","104","Both","","","","Sanders","","Bluefield","LN","VA","","","24605","","","90026","100089","2001498"
"100","104","Both","","","","Varner","","Farmville","DR","VA","","","23901","","","90132","100038","2001499"
"100","1045","Both","","","","FREESTONE VALLEY","","BROADFORD","RD","VA","","","24316","","","90072","100121","2001500"
"100","105","Both","","","","GREENFIELD","","RADFORD","CT","VA","","","24141","","","90137","100071","2001501"
"100","105","Both","","","","Jefferson","","Tazewell","St","VA","","","24651","","","90041","100116","2001502"
"100","105","Both","","","","Joyce","","Richlands","Ln","VA","","","24641","","","90027","100135","2001503"
"100","1059","Both","","","","LITTLE TUMBLING CREEK","","TANNERSVILLE","RD","VA","","","24377","","","90072","100121","2001504"
"100","106","Both","","","","LINDA","","TAZEWELL","LN","VA","","","24651","","","90041","100116","2001505"
"100","106","Both","","","","Vista","","Bluefield","ST","VA","","","24605","","","90026","100089","2001506"
"100","106","Both","","","","Westwood","","Bluefield","CMN","VA","","","24605","","","90026","100089","2001507"
"100","107","Both","","","","Beverly","","Farmville","CT","VA","","","23901","","","90132","100038","2001508"
"100","107","Both","","","","Lancer","","Farmville","CIR","VA","","","23901","","","90132","100038","2001509"
"100","107","Both","","","","Saint Andrews","","Tazewell","DR","VA","","","24651","","","90041","100116","2001510"
"100","107","Both","","","","Sayers","","N Tazewell","St","VA","","","24630","","","90041","100116","2001511"
"100","107","Both","","","","Thistle","","Bluefield","ST","VA","","","24605","","","90026","100089","2001512"
"100","1076","Both","","","","MAIN","","SALTVILLE","ST","VA","E","","24370","","","90047","100127","2001513"
"100","108","Both","","","","Kimberly","","Richlands","Ln","VA","","","24641","","","90027","100135","2001514"
"100","109","Both","","","","Allie","","Farmville","CT","VA","","","23901","","","90132","100038","2001515"
"100","109","Both","","","","Cumberland","","Appalachia","PL","VA","","","24216","","","90061","100150","2001516"
"100","109","Both","","","","FIRST","","Tazewell","AVE","VA","","","24651","","","90016","100045","2001517"
"100","109","Both","","","","Highland","","Appalachia","AVE","VA","","","24216","","","90061","100150","2001518"
"100","109","Both","","","","Meadowview","","Tazewell","Cir","VA","","","24651","","","90041","100116","2001519"
"100","109","Both","","","","Pine","","Appalachia","ST","VA","","","24216","","","90061","100150","2001520"
"100","1099","Both","","","","Custis","","Radford","St","VA","","","24141","","","90014","100129","2001521"
"100","1099","Both","","","","LANSING","","NORFOLK","ST","VA","","","23523","","","90045","100153","2001522"
"100","1099","Both","","","","RIVER SHORE","","NORFOLK","DR","VA","","","23523","","","90045","100153","2001523"
"100","110","Both","","","","3RD","","CEDAR BLUFF","ST","VA","","","24609","","","90120","100113","2001524"
"100","110","Both","","","","9TH","","RADFORD","AVE","VA","","","24141","","","90137","100071","2001525"
"100","110","Both","","","","Faith","","N Tazewell","St","VA","","","24630","","","90041","100116","2001526"
"100","110","Both","","","","FOUNDRY","","RADFORD","PL","VA","","","24141","","","90014","100129","2001527"
"100","110","Both","","","","HIDDEN VALLEY","","RADFORD","DR","VA","","","24141","","","90137","100071","2001528"
"100","110","Both","","","","High","","Farmville","ST","VA","","","23901","","","90096","100015","2001529"
"100","110","Both","","","","MOUNTAIN VIEW","","RADFORD","LN","VA","","","24141","","","90014","100129","2001530"
"100","110","Both","","","","PULASKI","","RADFORD","ST","VA","","","24141","","","90137","100071","2001531"
"100","110","Both","","","","Russells","","Farmville","WAY","VA","","","23901","","","90132","100038","2001532"
"100","110","Both","","","","SINGLETON","","CEDAR BLUFF","LN","VA","","","24609","","","90120","100113","2001533"
"100","110","Both","","","","Square","","Bluefield","St","VA","","","24605","","","90026","100089","2001534"
"100","110","Both","","","","Third","","Cedar Bluff","ST","VA","","","24609","","","90120","100113","2001535"
"100","110","Both","","","NE","LAUREL TRAILS","","Norton","RD","VA","","","24273","","","90015","100058","2001536"
"100","1100","Both","","","","ROBEY","","RADFORD","ST","VA","","","24141","","","90137","100071","2001537"
"100","111","Both","","","","Cabells","","Farmville","CT","VA","","","23901","","","90132","100038","2001538"
"100","111","Both","","","","KNOLL","","RADFORD","CT","VA","","","24141","","","90137","100071","2001539"
"100","111","Both","","","","Luther","","Bluefield","St","VA","","","24605","","","90026","100089","2001540"
"100","111","Both","","","","RIVERBEND","","RADFORD","RD","VA","","","24141","","","90137","100071","2001541"
"100","112","Both","","","","Callaway","","Bluefield","Cir","VA","","","24605","","","90026","100089","2001542"
"100","112","Both","","","","ROBERTS","","RADFORD","ST","VA","","","24141","","","90014","100129","2001543"
"100","112","Both","","","","Serpentine","","Bluefield","ST","VA","","","24605","","","90026","100089","2001544"
"100","1120","Both","","","","OLD WILDERNESS","","SALTVILLE","RD","VA","","","24370","","","90060","100132","2001545"
"100","1123","Both","","","","TUMBLING CREEK","","TANNERSVILLE","RD","VA","","","24377","","","90072","100121","2001546"
"100","113","Both","","","","Aden","","Bluefield","St","VA","","","24605","","","90026","100089","2001547"
"100","113","Both","","","","MARY CHRISTINA","","DUBLIN","WAY","VA","","","24084","","","90004","100057","2001548"
"100","1133","Both","","","","DOTSON RIDGE","","CERES","RD","VA","","","24318","","","90060","100132","2001549"
"100","114","Both","","","","Cherry","","N Tazewell","St","VA","","","24630","","","90041","100116","2001550"
"100","114","Both","","","","Churchtown","","Appalachia","RD","VA","","","24216","","","90061","100150","2001551"
"100","114","Both","","","","Elm","","Tazewell","St","VA","","","24651","","","90041","100116","2001552"
"100","116","Both","","","","East","","Bluefield","ST","VA","","","24605","","","90026","100089","2001553"
"100","116","Both","","","","Finview","","Tazewell","St","VA","","","24651","","","90041","100116","2001554"
"100","1169","Both","","","","MOUNTAIN SPRINGS","","TANNERSVILLE","RD","VA","","","24377","","","90072","100121","2001555"
"100","117","Both","","","","Marshall","","Saltville","LN","VA","","","24370","","","90047","100035","2001556"
"100","117","Both","","","","Odum","","Tazewell","St","VA","","","24651","","","90041","100116","2001557"
"100","117","Both","","","","Olney","","Bluefield","AVE","VA","","","24605","","","90026","100089","2001558"
"100","118","Both","","","","Richardson","","Tazewell","DR","VA","","","24651","","","90041","100116","2001559"
"100","118","Both","","","","ST. CLAIR","","POCAHONTAS","ST","VA","W","","24635","","","90084","100119","2001560"
"100","119","Both","","","","INGLEWOOD","","RADFORD","DR","VA","","","24141","","","90014","100129","2001561"
"100","119","Both","","","SW","Washington","","Wise","RD","VA","","","24293","","","90002","100025","2001562"
"100","1199","Both","","","","RIDGEDALE","","SALTVILLE","RD","VA","","","24370","","","90060","100132","2001563"
"100","120","Both","","","","BLACK","","DUBLIN","AVE","VA","","","24084","","","90004","100057","2001564"
"100","120","Both","","","","DOMINION","","DUBLIN","DR","VA","","","24084","","","90004","100057","2001565"
"100","120","Both","","","","DUNCAN","","RADFORD","LN","VA","","","24141","","","90029","100115","2001566"
"100","120","Both","","","","HARRISON","","RADFORD","ST","VA","","","24141","","","90137","100071","2001567"
"100","120","Both","","","","HAVEN","","RADFORD","DR","VA","","","24141","","","90137","100071","2001568"
"100","120","Both","","","","HILLCREST","","RADFORD","AVE","VA","","","24141","","","90137","100071","2001569"
